id,name,aliases,languages,category,subcategory,kind,maturity,status,first_release,license,organization,repository,website,summary_ja,problem_ja,tags,verification_level
compose-multiplatform,Compose Multiplatform,,Kotlin,mobile-desktop,cross-platform declarative UI,framework,standard,active,2021,Apache-2.0,,https://github.com/JetBrains/compose-multiplatform,https://www.jetbrains.com/compose-multiplatform/,Compose model を Android/iOS/desktop/Web に展開する framework。,Kotlin UI code と architecture を platform 間で共有する。,mobile-desktop|kotlin,catalog-reviewed
dioxus,Dioxus,,Rust,mobile-desktop,cross-platform Rust UI framework,framework,standard,active,2021,MIT OR Apache-2.0,,https://github.com/DioxusLabs/dioxus,https://dioxuslabs.com/,React-like component model で Web/desktop/mobile/TUI を狙う Rust UI framework。,同じ Rust component model を複数 renderer に展開する。,mobile-desktop|rust,catalog-reviewed
egui,egui,,Rust,mobile-desktop,immediate mode GUI,framework,standard,active,2020,MIT OR Apache-2.0,,https://github.com/emilk/egui,https://www.egui.rs/,Rust の immediate-mode GUI framework。,tool/debug UI を少ない state synchronization で作る。,mobile-desktop|rust,catalog-reviewed
electron,Electron,,JavaScript|TypeScript|C++,mobile-desktop,desktop web runtime framework,framework,deep,active,2013,MIT,OpenJS Foundation / community,https://github.com/electron/electron,https://www.electronjs.org/,ChromiumとNode.jsを同梱し、Web技術でWindows/macOS/Linuxのdesktop applicationを構築するframework。,Web teamのskillsとecosystemを再利用し、platform別native UI実装の重複を減らす。,desktop|chromium|nodejs|webview,official-reviewed
expo,Expo,,TypeScript|JavaScript,mobile-desktop,React Native application framework,framework,standard,active,2015,MIT,,https://github.com/expo/expo,https://expo.dev/,React Native SDK、router、build/update tooling の application framework。,native setup、API、build、distribution の friction を減らす。,mobile-desktop|typescript|javascript,catalog-reviewed
fabulous,Fabulous,,F#,mobile-desktop,functional UI framework,framework,standard,active,2018,MIT,,https://github.com/fabulous-dev/Fabulous,https://fabulous.dev/,MVU architecture を .NET UI platform に適用する F# framework。,immutable model/update/view で cross-platform native UI を作る。,mobile-desktop|f#,catalog-reviewed
flutter,Flutter,,Dart,mobile-desktop,cross-platform UI application framework,framework,deep,active,2018,BSD-3-Clause,Google / community,https://github.com/flutter/flutter,https://flutter.dev/,Dart と独自 rendering engine/widget tree で Android、iOS、Web、desktop、embedded UI を共有する cross-platform application framework。,platform ごとに UI codebase と behavior を分けず、高い描画一貫性と hot reload を持つ製品開発を行う。,dart|mobile|desktop|web|widgets|cross-platform,official-reviewed
fyne,Fyne,,Go,mobile-desktop,cross-platform GUI toolkit,framework,standard,active,2018,BSD-3-Clause,,https://github.com/fyne-io/fyne,https://fyne.io/,Go の native-like cross-platform GUI toolkit。,単一 Go codebase で desktop/mobile GUI を作る。,mobile-desktop|go,catalog-reviewed
gio,Gio,,Go,mobile-desktop,immediate mode GUI,framework,standard,active,2018,Unlicense,,https://github.com/gioui/gio,https://gioui.org/,Go の immediate-mode cross-platform GUI framework。,retained widget framework と異なる明示的 frame rendering を提供する。,mobile-desktop|go,catalog-reviewed
gtk,GTK,,C,mobile-desktop,GUI toolkit,framework,standard,active,1998,LGPL-2.1,,https://gitlab.gnome.org/GNOME/gtk,https://www.gtk.org/,GNOME 系 cross-platform widget toolkit。,native desktop UI と accessibility/theme integration を提供する。,mobile-desktop|c,catalog-reviewed
iced,Iced,,Rust,mobile-desktop,cross-platform GUI,framework,standard,active,2019,MIT,,https://github.com/iced-rs/iced,https://iced.rs/,Elm-inspired cross-platform Rust GUI library。,type-safe message/update/view architecture で desktop UI を作る。,mobile-desktop|rust,catalog-reviewed
ionic-framework,Ionic Framework,,TypeScript|JavaScript,mobile-desktop,Web component mobile UI framework,framework,standard,active,2013,MIT,,https://github.com/ionic-team/ionic-framework,https://ionicframework.com/,Web Components と platform-style UI の hybrid mobile framework。,Web skill で mobile UI を作り Capacitor と native API に接続する。,mobile-desktop|typescript|javascript,catalog-reviewed
jetpack-compose,Jetpack Compose,,Kotlin,mobile-desktop,declarative Android UI framework,framework,standard,active,2021,Apache-2.0,,https://github.com/androidx/androidx,https://developer.android.com/compose,Kotlin compiler plugin と composable function の Android UI framework。,imperative View lifecycle を減らし state-driven native UI を作る。,mobile-desktop|kotlin,catalog-reviewed
juce,JUCE,,C++,mobile-desktop,audio application framework,framework,standard,active,2004,GPL/commercial,,https://github.com/juce-framework/JUCE,https://juce.com/,audio、plugin、GUI、DSP の cross-platform C++ framework。,DAW plugin と audio application の platform/API 差を統合する。,mobile-desktop|c++,catalog-reviewed
nativescript,NativeScript,,TypeScript|JavaScript,mobile-desktop,native mobile framework,framework,standard,active,2014,MIT,,https://github.com/NativeScript/NativeScript,https://nativescript.org/,JavaScript/TypeScript から native UI/API を直接使う mobile framework。,Web language skill で native app を構築する。,mobile-desktop|typescript|javascript,catalog-reviewed
qt,Qt,,C++|QML,mobile-desktop,cross-platform application framework,framework,standard,active,1995,LGPL/GPL/commercial,,https://github.com/qt/qt5,https://www.qt.io/,GUI、network、multimedia、QML、tooling の cross-platform framework。,desktop/embedded/mobile application の platform 差を抽象化する。,mobile-desktop|c++|qml,catalog-reviewed
react-native,React Native,,JavaScript|TypeScript,mobile-desktop,native mobile UI framework,framework,deep,active,2015,MIT,Meta / community,https://github.com/facebook/react-native,https://reactnative.dev/,React component model を用い、WebView ではなく platform native view を render する Android/iOS application framework。,Web と mobile で component skill と business logic を共有しつつ、native UI と platform API を利用する。,react|mobile|native|cross-platform,official-reviewed
slint,Slint,,Rust|C++,mobile-desktop,declarative UI toolkit,framework,standard,active,2020,GPL-3.0 OR commercial,,https://github.com/slint-ui/slint,https://slint.dev/,専用 declarative language と Rust/C++ integration の UI toolkit。,embedded から desktop まで lightweight declarative UI を提供する。,mobile-desktop|rust|c++,catalog-reviewed
swiftui,SwiftUI,,Swift,mobile-desktop,declarative Apple UI framework,framework,standard,active,2019,proprietary,,,https://developer.apple.com/xcode/swiftui/,declarative view tree と state/property wrappers の Apple platform UI framework。,iOS/macOS/watchOS/tvOS/visionOS UI を shared declarative model で作る。,mobile-desktop|swift,catalog-reviewed
tauri,Tauri,,Rust|JavaScript|TypeScript,mobile-desktop,webview desktop/mobile application framework,framework,deep,active,2022,MIT OR Apache-2.0,Tauri Programme within Commons Conservancy,https://github.com/tauri-apps/tauri,https://tauri.app/,system WebView と Rust backend を組み合わせ、Web frontend skill で小型・権限制御可能な desktop/mobile application を作る framework。,Electron の bundled browser と Node runtime による size/memory cost を抑えつつ、cross-platform desktop app と native capability を提供する。,rust|desktop|mobile|webview|security,official-reviewed
uikit,UIKit,,Swift|Objective-C,mobile-desktop,iOS native UI framework,framework,standard,active,2008,proprietary,,,https://developer.apple.com/documentation/uikit,iOS/iPadOS の retained-mode native UI framework。,platform-native view、controller、event、lifecycle を提供する。,mobile-desktop|swift|objective-c,catalog-reviewed
uno-platform,Uno Platform,,C#,mobile-desktop,cross-platform WinUI framework,framework,standard,active,2013,Apache-2.0,,https://github.com/unoplatform/uno,https://platform.uno/,WinUI API を multi-platform に展開する UI platform。,Windows UI skill と code を mobile/Web/desktop へ共有する。,mobile-desktop|c#,catalog-reviewed
wails,Wails,,Go|TypeScript,mobile-desktop,webview desktop framework,framework,standard,active,2019,MIT,,https://github.com/wailsapp/wails,https://wails.io/,Go backend と Web frontend を結ぶ desktop app framework。,Electron より軽い Go-based desktop application を作る。,mobile-desktop|go|typescript,catalog-reviewed
winui,WinUI,,C#|C++,mobile-desktop,Windows native UI,framework,standard,active,2018,MIT,,https://github.com/microsoft/microsoft-ui-xaml,https://learn.microsoft.com/windows/apps/winui/,Windows App SDK の modern native UI framework。,Windows desktop の最新 UI と lifecycle を統一する。,mobile-desktop|c#|c++,catalog-reviewed
wpf,WPF,,C#,mobile-desktop,Windows desktop UI,framework,standard,active,2006,MIT,,https://github.com/dotnet/wpf,https://learn.microsoft.com/dotnet/desktop/wpf/,XAML、binding、retained-mode graphics の Windows desktop framework。,rich client UI を declarative markup と MVVM で構築する。,mobile-desktop|c#,catalog-reviewed
wxwidgets,wxWidgets,,C++,mobile-desktop,native widget toolkit,framework,standard,active,1992,wxWindows Library Licence,,https://github.com/wxWidgets/wxWidgets,https://www.wxwidgets.org/,各 OS native control を使う cross-platform C++ GUI framework。,一つの C++ API で native-looking desktop application を作る。,mobile-desktop|c++,catalog-reviewed
asuswrt-merlin-ng,asuswrt-merlin.ng,,C,network-product,router firmware,framework,seed,unknown,,unknown,,https://github.com/RMerl/asuswrt-merlin.ng,https://www.asuswrt-merlin.net/,ASUS router firmware。,GitHub Topics から発見された。framework 本体、ecosystem component、application、誤分類のどれかを一次資料で判定する必要がある。,network-product|network-product,seed-unverified
esp-wifi-repeater,esp_wifi_repeater,,C,network-product,ESP8266 router/repeater firmware,framework,seed,unknown,,unknown,,https://github.com/martin-ger/esp_wifi_repeater,https://github.com/martin-ger/esp_wifi_repeater,ESP8266 NAT router/repeater firmware。,GitHub Topics から発見された。framework 本体、ecosystem component、application、誤分類のどれかを一次資料で判定する必要がある。,network-product|network-product,seed-unverified
istoreos,iStoreOS,,C,network-product,router/NAS operating system,framework,seed,unknown,,unknown,,https://github.com/istoreos/istoreos,https://github.com/istoreos/istoreos,OpenWrt-based router/NAS OS。,GitHub Topics から発見された。framework 本体、ecosystem component、application、誤分類のどれかを一次資料で判定する必要がある。,network-product|network-product,seed-unverified
lantern,Lantern,,Dart,network-product,VPN/circumvention application,framework,seed,unknown,,unknown,,https://github.com/getlantern/lantern,https://lantern.io/,VPN/censorship circumvention product。,GitHub Topics から発見された。framework 本体、ecosystem component、application、誤分類のどれかを一次資料で判定する必要がある。,network-product|network-product,seed-unverified
raspap,RaspAP,,PHP,network-product,wireless router management application,framework,seed,unknown,,unknown,,https://github.com/RaspAP/raspap-webgui,https://raspap.com/,Debian/Raspberry Pi wireless router Web UI。,GitHub Topics から発見された。framework 本体、ecosystem component、application、誤分類のどれかを一次資料で判定する必要がある。,network-product|application,seed-unverified
activityrouter,ActivityRouter,,Java,router,Android URL router,framework-adjacent,seed,unknown,,unknown,,https://github.com/mzule/ActivityRouter,https://github.com/mzule/ActivityRouter,URL から Android Activity/method へ routing する library。,GitHub Topics から発見された。framework 本体、ecosystem component、application、誤分類のどれかを一次資料で判定する必要がある。,router|ecosystem-component,seed-unverified
arouter,ARouter,,Java,router,Android component routing framework,framework-adjacent,seed,unknown,,unknown,,https://github.com/alibaba/ARouter,https://github.com/alibaba/ARouter,Android componentization の navigation、DI、interceptor framework。,GitHub Topics から発見された。framework 本体、ecosystem component、application、誤分類のどれかを一次資料で判定する必要がある。,router|ecosystem-component,seed-unverified
barba-js,Barba.js,,TypeScript,router,page transition library,framework-adjacent,seed,unknown,,unknown,,https://github.com/barbajs/barba,https://barba.js.org/,server-rendered page 間の transition/prefetch library。,GitHub Topics から発見された。framework 本体、ecosystem component、application、誤分類のどれかを一次資料で判定する必要がある。,router|ecosystem-component,seed-unverified
chi,chi,go-chi/chi,Go,router,idiomatic composable HTTP router,framework,deep,active,2015,MIT,go-chi community,https://github.com/go-chi/chi,https://go-chi.io/,Go の標準 net/http Handler interface を維持しながら、軽量で composable な routing と middleware を提供する router。,framework 固有 Context に閉じず、標準 library と互換なまま route grouping、URL parameter、middleware composition を使う。,go|net-http|router|composable,official-reviewed
fluro,Fluro,,Dart,router,Flutter routing library,framework-adjacent,seed,unknown,,unknown,,https://github.com/lukepighetti/fluro,https://github.com/lukepighetti/fluro,wildcard/named parameter を持つ Flutter router。,GitHub Topics から発見された。framework 本体、ecosystem component、application、誤分類のどれかを一次資料で判定する必要がある。,router|ecosystem-component,seed-unverified
gorilla-mux,Gorilla Mux,,Go,router,HTTP router,framework-adjacent,standard,active,2012,BSD-3-Clause,,https://github.com/gorilla/mux,https://github.com/gorilla/mux,URL matching、variables、subrouters を持つ net/http router。,標準 Handler と互換な柔軟 routing を提供する。,router|go,catalog-reviewed
httprouter,httprouter,,Go,router,radix tree HTTP router,framework-adjacent,standard,active,2013,BSD-3-Clause,,https://github.com/julienschmidt/httprouter,https://github.com/julienschmidt/httprouter,高性能で allocation を抑えた Go HTTP request router。,大量 route の高速 path matching を提供する。,router|go,catalog-reviewed
navigo,Navigo,,TypeScript,router,vanilla JavaScript router,framework-adjacent,seed,unknown,,unknown,,https://github.com/krasimir/navigo,https://github.com/krasimir/navigo,vanilla JS の小型 client-side router。,GitHub Topics から発見された。framework 本体、ecosystem component、application、誤分類のどれかを一次資料で判定する必要がある。,router|ecosystem-component,seed-unverified
path-to-regexp,path-to-regexp,,TypeScript,router,route path parser,framework-adjacent,standard,active,2012,MIT,,https://github.com/pillarjs/path-to-regexp,https://github.com/pillarjs/path-to-regexp,route path pattern を RegExp と parameter function に変換する utility。,Express 等 router の path matching 基盤を再利用可能にする。,router|typescript,catalog-reviewed
react-router,React Router,,TypeScript|JavaScript,router,React routing and full-stack framework,framework-adjacent,standard,active,2014,MIT,,https://github.com/remix-run/react-router,https://reactrouter.com/,React routing library から server-capable framework mode まで提供。,URL、nested UI、data loading/action を route tree に統合する。,router|typescript|javascript,catalog-reviewed
reitit,Reitit,,Clojure|ClojureScript,router,data-driven router,framework-adjacent,standard,active,2018,EPL-2.0,,https://github.com/metosin/reitit,https://cljdoc.org/d/metosin/reitit/,route tree を data として扱う fast router。,routing、coercion、OpenAPI、frontend/backend を同じ data model で構成する。,router|clojure|clojurescript,catalog-reviewed
single-spa,single-spa,,JavaScript,router,microfrontend framework,framework-adjacent,standard,active,2018,MIT,,https://github.com/single-spa/single-spa,https://single-spa.js.org/,複数 frontend framework/application を URL と lifecycle で統合する。,独立 deployment する microfrontend の composition を管理する。,router|javascript,catalog-reviewed
skipper,Skipper,,Go,router,HTTP router and reverse proxy,framework-adjacent,seed,unknown,,unknown,,https://github.com/zalando/skipper,https://opensource.zalando.com/skipper/,service composition/Kubernetes ingress 向け HTTP router/proxy。,GitHub Topics から発見された。framework 本体、ecosystem component、application、誤分類のどれかを一次資料で判定する必要がある。,router|ecosystem-component,seed-unverified
swup,swup,,TypeScript,router,page transition framework,framework-adjacent,seed,unknown,,unknown,,https://github.com/swup/swup,https://swup.js.org/,server-rendered website の page replacement/transition framework。,GitHub Topics から発見された。framework 本体、ecosystem component、application、誤分類のどれかを一次資料で判定する必要がある。,router|ecosystem-component,seed-unverified
symfony-routing,Symfony Routing,,PHP,router,routing component,framework-adjacent,seed,unknown,,unknown,,https://github.com/symfony/routing,https://symfony.com/doc/current/routing.html,HTTP request を route configuration に対応付ける Symfony component。,GitHub Topics から発見された。framework 本体、ecosystem component、application、誤分類のどれかを一次資料で判定する必要がある。,router|ecosystem-component,seed-unverified
tanstack-router,TanStack Router,,TypeScript,router,type-safe client/server router,framework-adjacent,standard,active,2022,MIT,,https://github.com/TanStack/router,https://tanstack.com/router/,search params を含む end-to-end type-safe router/full-stack foundation。,URL state と route data の型安全を強化する。,router|typescript,catalog-reviewed
ui-router,UI-Router,,TypeScript,router,state-based AngularJS router,framework-adjacent,standard,maintenance,2013,MIT,,https://github.com/angular-ui/ui-router,https://ui-router.github.io/,nested state/view を中心にした AngularJS routing framework。,URL だけでなく UI state tree と transition を管理する。,router|typescript,catalog-reviewed
voyager,Voyager,,Kotlin,router,Compose Multiplatform navigation,framework-adjacent,seed,unknown,,unknown,,https://github.com/adrielcafe/voyager,https://voyager.adriel.cafe/,Compose Multiplatform の screen stack/navigation library。,GitHub Topics から発見された。framework 本体、ecosystem component、application、誤分類のどれかを一次資料で判定する必要がある。,router|ecosystem-component,seed-unverified
vue-router,Vue Router,,TypeScript|JavaScript,router,Vue official router,framework-adjacent,standard,active,2014,MIT,,https://github.com/vuejs/router,https://router.vuejs.org/,Vue component tree と URL/nested route を統合する official router。,SPA navigation、guard、data/lifecycle を Vue と結ぶ。,router|typescript|javascript,catalog-reviewed
wouter,wouter,,TypeScript,router,minimal React router,framework-adjacent,standard,active,2019,Unlicense,,https://github.com/molefrog/wouter,https://github.com/molefrog/wouter,React/Preact 向け小型 zero-dependency router。,単純 SPA routing を最小 bundle で提供する。,router|typescript,catalog-reviewed
nitro,Nitro,,TypeScript,runtime,multi-runtime server toolkit,framework-adjacent,standard,active,2021,MIT,,https://github.com/nitrojs/nitro,https://nitro.build/,portable server output と storage/route abstraction の toolkit。,Node、serverless、edge 向け output 差を吸収する。,runtime|lineage,catalog-reviewed
openresty,OpenResty,,C|Lua,runtime,Nginx application platform,framework-adjacent,seed,unknown,,unknown,,https://github.com/openresty/openresty,https://openresty.org/,Nginx event model と LuaJIT modules の Web platform。,GitHub Topics から発見された。framework 本体、ecosystem component、application、誤分類のどれかを一次資料で判定する必要がある。,runtime|core-framework,seed-unverified
plack,Plack,,Perl,runtime,Perl web server interface,framework-adjacent,seed,unknown,,unknown,,https://github.com/plack/Plack,https://plackperl.org/,PSGI application/server interface と middleware。,GitHub Topics から発見された。framework 本体、ecosystem component、application、誤分類のどれかを一次資料で判定する必要がある。,runtime|ecosystem-component,seed-unverified
plug,Plug,,Elixir,runtime,Web server application specification,framework-adjacent,standard,active,2013,Apache-2.0,,https://github.com/elixir-plug/plug,https://hexdocs.pm/plug/,Elixir Web module と server adapter の共通 interface/middleware。,Web server と application pipeline の interoperability を提供する。,runtime|elixir,catalog-reviewed
rack,Rack,,Ruby,runtime,Ruby web server interface,framework-adjacent,standard,active,2007,MIT,,https://github.com/rack/rack,https://rack.github.io/,Ruby Web server と application の共通 call interface。,server/framework 間の portability と middleware composition を作る。,runtime|ruby,catalog-reviewed
ring,Ring,,Clojure,runtime,Clojure HTTP application interface,framework-adjacent,standard,active,2009,MIT,,https://github.com/ring-clojure/ring,https://github.com/ring-clojure/ring,request/response map と middleware function の Clojure Web standard。,server/framework 間の composability を単純な data/function で実現する。,runtime|clojure,catalog-reviewed
shelf,Shelf,,Dart,runtime,Dart web server middleware,framework-adjacent,standard,active,2014,BSD-3-Clause,,https://github.com/dart-lang/shelf,https://pub.dev/packages/shelf,request handler と middleware の Dart server standard。,server implementation と framework の共通 interface を作る。,runtime|dart,catalog-reviewed
swiftnio,SwiftNIO,,Swift,runtime,event-driven networking framework,framework-adjacent,standard,active,2017,Apache-2.0,,https://github.com/apple/swift-nio,https://github.com/apple/swift-nio,event loop、channel、byte buffer の non-blocking networking framework。,Swift server framework の portable high-performance I/O 基盤を作る。,runtime|swift,catalog-reviewed
uwebsockets,uWebSockets,,C++,runtime,high-performance HTTP/WebSocket server,framework-adjacent,standard,active,2016,Apache-2.0,,https://github.com/uNetworking/uWebSockets,https://github.com/uNetworking/uWebSockets,high-throughput HTTP/WebSocket/pubsub server library。,最小 overhead で大量 connection を扱う。,runtime|c++,catalog-reviewed
uwebsockets-js,uWebSockets.js,,C++|JavaScript,runtime,Node.js HTTP/WebSocket runtime,framework-adjacent,seed,unknown,,unknown,,https://github.com/uNetworking/uWebSockets.js,https://github.com/uNetworking/uWebSockets.js,Node.js backend 向け高性能 HTTP/WebSocket binding。,GitHub Topics から発見された。framework 本体、ecosystem component、application、誤分類のどれかを一次資料で判定する必要がある。,runtime|ecosystem-component,seed-unverified
vite,Vite,,TypeScript,runtime,frontend build tool,framework-adjacent,standard,active,2020,MIT,,https://github.com/vitejs/vite,https://vite.dev/,native ESM dev server と Rollup production build の tooling platform。,frontend feedback loop と framework plugin integration を高速化する。,runtime|lineage,catalog-reviewed
routersploit,RouterSploit,,Python,security-framework,embedded router exploitation framework,framework,seed,unknown,,unknown,,https://github.com/threat9/routersploit,https://github.com/threat9/routersploit,embedded device penetration testing framework。,GitHub Topics から発見された。framework 本体、ecosystem component、application、誤分類のどれかを一次資料で判定する必要がある。,security-framework|security-framework,seed-unverified
bridgetown,Bridgetown,,Ruby,static-site,modern static site framework,framework,standard,active,2020,MIT,,https://github.com/bridgetownrb/bridgetown,https://www.bridgetownrb.com/,Ruby と modern frontend tooling の progressive site generator。,Jekyll 型 content workflow を modern build/server rendering に拡張する。,static-site|ruby,catalog-reviewed
docusaurus,Docusaurus,,TypeScript|React,static-site,documentation framework,framework,standard,active,2017,MIT,,https://github.com/facebook/docusaurus,https://docusaurus.io/,versioning、docs/blog、React customization を持つ documentation site framework。,open-source project の文書サイト運用を標準化する。,static-site|typescript|react,catalog-reviewed
eleventy,Eleventy,,JavaScript,static-site,static site generator,framework,standard,active,2018,MIT,,https://github.com/11ty/eleventy,https://www.11ty.dev/,複数 template language と minimal client JS の static site generator。,content pipeline を frontend framework から独立させる。,static-site|javascript,catalog-reviewed
jekyll,Jekyll,,Ruby,static-site,static site generator,framework,standard,active,2008,MIT,,https://github.com/jekyll/jekyll,https://jekyllrb.com/,Markdown/Liquid と collection から static site を生成する。,database/server なしで blog/docs を公開する。,static-site|ruby,catalog-reviewed
vitepress,VitePress,,TypeScript|Vue,static-site,documentation generator,framework,standard,active,2020,MIT,,https://github.com/vuejs/vitepress,https://vitepress.dev/,Vite/Vue を使う高速 documentation static site generator。,Markdown docs と Vue customization を簡潔に統合する。,static-site|typescript|vue,catalog-reviewed
busted,busted,,Lua,testing,Lua testing framework,framework-adjacent,seed,unknown,,unknown,,https://github.com/lunarmodules/busted,https://lunarmodules.github.io/busted/,BDD-style Lua testing framework。,GitHub Topics から発見された。framework 本体、ecosystem component、application、誤分類のどれかを一次資料で判定する必要がある。,testing|ecosystem-component,seed-unverified
catch2,Catch2,,C++,testing,C++ testing framework,framework-adjacent,standard,active,2010,BSL-1.0,,https://github.com/catchorg/Catch2,https://github.com/catchorg/Catch2,header-friendly expressive C++ test framework。,test definition と assertion diagnostics を簡潔にする。,testing|c++,catalog-reviewed
cypress,Cypress,,TypeScript|JavaScript,testing,browser testing framework,framework-adjacent,standard,active,2015,MIT,,https://github.com/cypress-io/cypress,https://www.cypress.io/,browser 内 command model と interactive runner の E2E/component test framework。,Web test debugging と deterministic waiting を改善する。,testing|typescript|javascript,catalog-reviewed
ginkgo,Ginkgo,,Go,testing,BDD testing framework,framework-adjacent,standard,active,2013,MIT,,https://github.com/onsi/ginkgo,https://onsi.github.io/ginkgo/,Go の expressive BDD testing framework。,large test suite の lifecycle、parallelism、reporting を構造化する。,testing|go,catalog-reviewed
googletest,GoogleTest,,C++,testing,C++ testing framework,framework-adjacent,standard,active,2008,BSD-3-Clause,,https://github.com/google/googletest,https://google.github.io/googletest/,C++ unit test、matcher、mock framework。,portable C++ testing と diagnostics を標準化する。,testing|c++,catalog-reviewed
jest,Jest,,JavaScript|TypeScript,testing,JavaScript testing framework,framework-adjacent,standard,active,2014,MIT,,https://github.com/jestjs/jest,https://jestjs.io/,runner、assertion、mock、snapshot、coverage の integrated framework。,JavaScript project の test setup を一式提供する。,testing|javascript|typescript,catalog-reviewed
junit,JUnit,,Java,testing,xUnit testing framework,framework-adjacent,standard,active,1997,EPL-2.0,,https://github.com/junit-team/junit5,https://junit.org/,Java unit/test platform と extension model。,test discovery、lifecycle、assertion ecosystem の標準を提供する。,testing|java,catalog-reviewed
kotest,Kotest,,Kotlin,testing,multiplatform testing framework,framework-adjacent,standard,active,2015,Apache-2.0,,https://github.com/kotest/kotest,https://kotest.io/,multiple spec styles、property testing、assertion の Kotlin framework。,expressive で multiplatform な Kotlin test を提供する。,testing|kotlin,catalog-reviewed
minitest,Minitest,,Ruby,testing,testing framework,framework-adjacent,standard,active,2009,MIT,,https://github.com/minitest/minitest,https://github.com/minitest/minitest,小さな unit/spec/mock/benchmark framework。,Ruby test を標準 library に近い最小 API で書く。,testing|ruby,catalog-reviewed
mocha,Mocha,,JavaScript,testing,JavaScript test runner,framework-adjacent,standard,active,2011,MIT,,https://github.com/mochajs/mocha,https://mochajs.org/,flexible async test runner と interface。,Node/browser test lifecycle を minimal core で提供する。,testing|javascript,catalog-reviewed
nunit,NUnit,,C#,testing,.NET xUnit framework,framework-adjacent,standard,active,2000,MIT,,https://github.com/nunit/nunit,https://nunit.org/,.NET の mature xUnit testing framework。,attribute-based test、fixture、parameterization を提供する。,testing|c#,catalog-reviewed
pest,Pest,,PHP,testing,expressive testing framework,framework-adjacent,standard,active,2020,MIT,,https://github.com/pestphp/pest,https://pestphp.com/,PHPUnit 上に簡潔な functional testing DSL を提供する。,PHP test の可読性と developer experience を高める。,testing|php,catalog-reviewed
phpunit,PHPUnit,,PHP,testing,unit testing framework,framework-adjacent,standard,active,2004,BSD-3-Clause,,https://github.com/sebastianbergmann/phpunit,https://phpunit.de/,PHP の xUnit testing framework。,unit/integration test の runner、assertion、fixture を標準化する。,testing|php,catalog-reviewed
playwright,Playwright,,TypeScript|JavaScript|Python|Java|.NET,testing,browser automation/test framework,framework-adjacent,standard,active,2020,Apache-2.0,,https://github.com/microsoft/playwright,https://playwright.dev/,Chromium/Firefox/WebKit の reliable browser automation framework。,modern Web E2E の auto-wait、isolation、cross-browser を統合する。,testing|typescript|javascript|python|java|.net,catalog-reviewed
pytest,pytest,,Python,testing,Python testing framework,framework-adjacent,standard,active,2004,MIT,,https://github.com/pytest-dev/pytest,https://pytest.org/,plain assert、fixture、plugin の Python testing framework。,test setup/composition と diagnostics を簡潔にする。,testing|python,catalog-reviewed
pytest-textual-snapshot,pytest-textual-snapshot,,Python,testing,Textual snapshot testing plugin,framework-adjacent,seed,unknown,,unknown,,https://github.com/Textualize/pytest-textual-snapshot,https://github.com/Textualize/pytest-textual-snapshot,Textual application の terminal screenshot/snapshot test plugin。,GitHub Topics から発見された。framework 本体、ecosystem component、application、誤分類のどれかを一次資料で判定する必要がある。,testing|ecosystem-component,seed-unverified
rspec,RSpec,,Ruby,testing,BDD testing framework,framework-adjacent,standard,active,2005,MIT,,https://github.com/rspec/rspec,https://rspec.info/,example/spec DSL と matcher/mocking を持つ Ruby testing framework。,behavior を読みやすい executable specification として表す。,testing|ruby,catalog-reviewed
selenium,Selenium,,Java|Python|C#|JavaScript,testing,browser automation framework,framework-adjacent,standard,active,2004,Apache-2.0,,https://github.com/SeleniumHQ/selenium,https://www.selenium.dev/,WebDriver standard と grid の browser automation framework。,browser/vendor/language をまたぐ UI automation を標準化する。,testing|java|python|c#|javascript,catalog-reviewed
testify,Testify,,Go,testing,testing toolkit,framework-adjacent,standard,active,2012,MIT,,https://github.com/stretchr/testify,https://github.com/stretchr/testify,assertion、suite、mock を Go testing に追加する。,標準 testing の反復 assertion/mock code を減らす。,testing|go,catalog-reviewed
vitest,Vitest,,TypeScript|JavaScript,testing,Vite-native testing framework,framework-adjacent,standard,active,2021,MIT,,https://github.com/vitest-dev/vitest,https://vitest.dev/,Vite transform/config を共有する fast testing framework。,modern frontend project の build/test pipeline 差を減らす。,testing|typescript|javascript,catalog-reviewed
xunit-net,xUnit.net,,C#,testing,.NET testing framework,framework-adjacent,standard,active,2007,Apache-2.0,,https://github.com/xunit/xunit,https://xunit.net/,modern .NET testing framework と extensible runner。,test isolation と .NET tooling integration を改善する。,testing|c#,catalog-reviewed
brick,Brick,,Haskell,tui,terminal UI library,framework,standard,active,2015,BSD-3-Clause,,https://github.com/jtdaugherty/brick,https://github.com/jtdaugherty/brick,declarative terminal layout、event、widget の Haskell TUI library。,pure rendering と event state transition で TUI を作る。,tui|haskell,catalog-reviewed
bubble-tea,Bubble Tea,,Go,tui,Elm Architecture TUI framework,framework,deep,active,2020,MIT,Charmbracelet,https://github.com/charmbracelet/bubbletea,https://github.com/charmbracelet/bubbletea,The Elm Architecture を Go terminal application に適用し、Model、Update、View と command/message で TUI を構築する framework。,terminal input、state transition、rendering、副作用を一つの可変 loop に混ぜず、testable な state machine として記述する。,go|tui|elm-architecture|cli,official-reviewed
cursive,Cursive,,Rust,tui,TUI framework,framework,standard,active,2015,MIT,,https://github.com/gyscos/cursive,https://github.com/gyscos/cursive,view tree と callback を持つ Rust TUI framework。,curses backend 差を隠し structured terminal application を作る。,tui|rust,catalog-reviewed
